00137,50,0,1534401281,1534401683.347,-1
00138,100,0,1534401134,1534401685.669,-1
00139,100,0,1534400896,0,1
00140,100,1,1534400823,1534401687.936,0
00141,50,0,1534400889,1534401701.528,-1
00142,100,1,1534400684,1534401683.31,-1
00143,100,1,1534400691,1534401682.587,-1
00144,50,0,1534401537,1534401685.621,-1
00145,10,0,1534401366,1534401685.625,-1
00146,100,0,1534401127,1534401663.05,22
00147,100,0,1534400888,1534401701.528,-1
00148,100,0,1534400957,1534401642.947,4
00149,50,0,1534401100,1534401663.057,19
00150,100,1,1534400848,1534401692.908,0
00151,100,1,1534400741,1534401700.55,-1
00152,100,0,1534401054,1534401663.071,15
00153,100,0,1534401597,1534401690.28,-1
00154,100,0,1534401385,1534401686.399,-1
00155,50,0,1534401494,1534401690.289,-1
00156,100,1,1534400808,1534401687.936,0
00157,100,0,1534401314,1534401683.341,-1
00158,50,0,1534401070,1534401663.066,17
00159,100,0,1534401274,1534401683.348,-1
00160,100,0,1534401034,1534401663.084,11
00161,100,1,1534400735,1534401700.55,-1
00162,100,0,1534401354,1534401685.626,-1
00163,50,0,1534401510,1534401690.288,-1
00164,50,1,1534400717,1534401700.557,-1
00165,100,0,1534400928,1534401642.968,1
00166,100,0,1534401353,1534401685.627,-1
00167,100,0,1534401484,1534401688.734,-1
00168,100,1,1534400720,1534401700.554,-1
00169,50,0,1534401320,1534401685.631,-1
00170,50,1,1534400766,1534401679.541,0
00171,50,0,1534401349,1534401685.628,-1
00172,50,1,1534400754,1534401677.148,0
00173,100,1,1534400719,1534401700.556,-1
00174,100,0,1534401414,1534401688.744,-1
00175,100,0,1534401537,1534401691.138,-1
00176,100,0,1534401102,1534401663.055,19
00177,100,1,1534400815,1534401687.936,0
00178,10,0,1534401059,1534401663.07,16
00179,100,1,1534400669,1534401683.314,-1
00180,100,0,1534401187,1534401683.391,-1
00181,50,0,1534400895,1534401701.53,-1
00182,100,0,1534401616,1534401698.602,-1
00183,10,1,1534400799,1534401684.853,0
00184,100,1,1534400728,1534401700.552,-1
00185,100,0,1534400891,1534401701.53,-1
00186,50,0,1534401579,1534401667.016,28
00187,100,1,1534400743,1534401700.552,-1
00188,10,1,1534400813,1534401686.384,0
00189,100,0,1534401101,1534401663.057,19
00190,100,0,1534401560,1534401667.021,28
00191,10,0,1534401301,1534401685.642,-1
00192,100,0,1534401274,1534401683.349,-1
00193,100,0,1534401121,1534401663.052,22
00194,50,0,1534401267,1534401683.35,-1
00195,100,1,1534400882,1534401698.568,0
00196,50,0,1534401312,1534401685.638,-1
00197,100,1,1534400673,1534401683.314,-1
00198,50,1,1534400724,1534401696.262,-1
00199,50,0,1534401257,1534401683.352,-1
00200,100,0,1534401139,1534401685.667,-1
00201,100,0,1534401051,1534401663.077,14
00202,50,0,1534401341,1534401685.628,-1
00203,50,1,1534400649,1534401700.59,-1
00204,100,0,1534401616,1534401696.262,-1
00205,50,0,1534401595,1534401696.263,-1
00206,100,0,1534401558,1534401696.285,-1
00207,100,1,1534400858,1534401692.908,0
00208,10,0,1534401573,1534401690.286,-1
00209,100,0,1534401312,1534401685.641,-1
00210,100,1,1534400866,1534401696.248,0
00211,100,0,1534401013,1534401642.92,11
00212,100,1,1534400650,1534401700.584,-1
00213,100,1,1534400743,1534401676.402,0
00214,100,0,1534401467,1534401690.294,-1
00215,50,1,1534400849,1534401691.115,0
00216,100,0,1534401562,1534401688.738,-1
00217,50,0,1534401117,1534401663.054,21
00218,10,0,1534401514,1534401688.738,-1
00219,100,1,1534400719,1534401693.739,-1
00220,100,0,1534401249,1534401683.355,-1
00221,100,0,1534401431,1534401688.742,-1
00222,10,0,1534401098,1534401663.057,19
00223,50,0,1534401142,1534401685.664,-1
00224,100,0,1534400964,1534401642.942,5
00225,50,0,1534400976,1534401642.937,6
00226,50,1,1534400668,1534401683.314,-1
00227,50,0,1534401613,1534401693.741,-1
00228,100,0,1534401102,1534401663.056,19
00229,100,0,1534401363,1534401686.4,-1
00230,50,0,1534400922,1534401642.971,1
00231,100,1,1534400713,1534401700.56,-1
00232,100,0,1534401232,1534401683.357,-1
00233,100,0,1534401123,1534401663.051,22
00234,50,0,1534401334,1534401686.402,-1
00235,100,1,1534400655,1534401683.317,-1
00236,50,0,1534401432,1534401690.299,-1
00237,10,1,1534400658,1534401683.317,-1
00238,100,0,1534401176,1534401683.396,-1
00239,100,0,1534401054,1534401663.073,15
00240,100,0,1534401473,1534401690.291,-1
00241,100,0,1534401617,1534401698.601,-1
00242,100,0,1534401492,1534401690.29,-1
00243,100,0,1534401026,1534401663.087,10
00244,100,1,1534400690,1534401682.601,-1
00245,50,0,1534400977,1534401642.935,6
00246,100,1,1534400865,1534401695.46,0
00247,100,0,1534401545,1534401692.931,-1
00248,50,0,1534401283,1534401685.644,-1
00249,50,1,1534400882,1534401698.568,0
00250,10,0,1534400944,1534401642.955,3
00251,50,0,1534401446,1534401690.299,-1
00252,100,1,1534400802,1534401687.936,0
00253,100,1,1534400629,1534401696.265,-1
00254,100,1,1534400694,1534401685.632,-1
00255,100,0,1534401601,1534401693.747,-1
00256,50,0,1534401399,1534401685.633,-1
00257,50,0,1534401621,1534401696.281,-1
00258,50,0,1534401467,1534401690.294,-1
00259,50,1,1534400744,1534401676.402,0
00260,100,0,1534401294,1534401685.643,-1
00261,50,1,1534400865,1534401695.46,0
00262,100,0,1534400944,1534401642.955,3
00263,100,0,1534401218,1534401683.381,-1
00264,100,1,1534400676,1534401683.313,-1
00265,100,0,1534400985,1534401642.934,7
00266,100,0,1534400950,1534401642.951,3
00267,100,0,1534401415,1534401688.744,-1
00268,100,0,1534401322,1534401686.408,-1
00269,50,1,1534400624,1534401692.925,-1
00270,50,0,1534401197,1534401683.387,-1
00271,100,0,1534401604,1534401692.926,-1
00272,100,1,1534400869,1534401697.797,0
00273,100,0,1534401253,1534401684.874,-1
00274,100,0,1534401080,1534401663.061,18
00275,100,0,1534401593,1534401692.93,-1
00276,100,0,1534401614,1534401695.492,-1
00277,50,1,1534400705,1534401700.565,-1
00278,50,0,1534400977,1534401642.935,6
00279,100,1,1534400660,1534401683.316,-1
00280,50,0,1534401510,1534401691.141,-1
00281,50,0,1534401341,1534401688.759,-1
00282,100,1,1534400728,1534401671.7,0
00283,100,0,1534400950,1534401642.953,3
00284,100,0,1534401132,1534401686.433,-1
00285,100,1,1534400789,1534401685.61,0
00286,100,1,1534400876,1534401697.797,0
00287,10,0,1534401017,1534401642.918,12
00288,100,0,1534401064,1534401663.068,16
00289,100,1,1534400638,1534401695.487,-1
00290,100,1,1534400698,1534401700.567,-1
00291,100,0,1534401393,1534401688.749,-1
00292,100,1,1534400776,1534401681.826,0
00293,50,0,1534401427,1534401690.301,-1
00294,10,0,1534401089,1534401663.058,18
00295,100,0,1534401325,1534401688.764,-1
00296,100,0,1534401154,1534401684.885,-1
00297,100,0,1534401014,1534401642.919,12
00298,50,0,1534401004,1534401642.923,10
00299,100,0,1534401120,1534401663.052,22
00300,10,0,1534401271,1534401685.645,-1
00301,100,0,1534401411,1534401690.304,-1
00302,50,1,1534400756,1534401677.148,0
00303,100,1,1534400876,1534401697.797,0
00304,50,0,1534401520,1534401692.946,-1
00305,10,0,1534401498,1534401691.142,-1
00306,100,1,1534400839,1534401690.268,0
00307,100,1,1534400824,1534401687.937,0
00308,100,1,1534400800,1534401685.61,0
00309,10,1,1534400780,1534401681.826,0
00310,50,0,1534401140,1534401685.666,-1
00311,100,1,1534400747,1534401676.403,0
00312,50,0,1534401439,1534401687.963,-1
00313,100,0,1534401081,1534401663.061,18
00314,10,1,1534400736,1534401695.48,-1
00315,50,1,1534400672,1534401700.577,-1
00316,100,0,1534401476,1534401691.143,-1
00317,50,0,1534401313,1534401685.64,-1
00318,10,1,1534400734,1534401695.481,-1
00319,100,0,1534401053,1534401663.075,15
00320,100,0,1534401545,1534401692.932,-1
00321,100,0,1534400964,1534401642.943,5
00322,100,0,1534401026,1534401663.088,10
00323,10,0,1534401456,1534401691.144,-1
00324,50,1,1534400725,1534401695.481,-1
00325,100,1,1534400645,1534401695.484,-1
00326,100,0,1534401543,1534401692.938,-1
00327,100,0,1534401242,1534401684.875,-1
00328,50,0,1534401272,1534401685.644,-1
00329,50,1,1534400862,1534401695.46,0
00330,100,0,1534400967,1534401642.94,5
00331,100,0,1534401147,1534401685.663,-1
00332,100,0,1534401452,1534401691.156,-1
00333,100,0,1534401230,1534401685.651,-1
00334,10,1,1534400733,1534401692.933,-1
00335,100,0,1534401303,1534401686.414,-1
00336,100,1,1534400626,1534401692.936,-1
00337,100,1,1534400679,1534401683.313,-1
00338,100,0,1534401376,1534401687.964,-1
00339,100,0,1534400915,1534401701.535,-1
00340,50,0,1534401266,1534401685.645,-1
00341,100,0,1534401073,1534401663.065,17
00342,100,1,1534400726,1534401700.563,-1
00343,50,0,1534401019,1534401642.918,13
00344,50,0,1534401071,1534401663.066,17
00345,100,0,1534401370,1534401687.971,-1
00346,100,1,1534400785,1534401683.309,0
00347,50,1,1534400830,1534401688.724,0
00348,100,0,1534401219,1534401685.653,-1
00349,100,1,1534400729,1534401674.004,0
00350,100,1,1534400766,1534401679.541,0
00351,100,0,1534401451,1534401691.157,-1
00352,50,0,1534401170,1534401684.879,-1
00353,100,1,1534400770,1534401681.048,0
00354,50,0,1534401067,1534401663.067,17
00355,100,0,1534400977,1534401642.936,6
00356,100,0,1534401406,1534401690.314,-1
00357,100,0,1534401379,1534401688.755,-1
00358,100,0,1534400941,1534401642.958,2
00359,10,0,1534401421,1534401690.302,-1
00360,50,1,1534400727,1534401671.7,0
00361,100,0,1534401595,1534401692.936,-1
00362,100,0,1534401564,1534401692.937,-1
00363,50,0,1534401134,1534401686.43,-1
00364,100,0,1534400927,1534401642.968,1
00365,100,0,1534401412,1534401690.303,-1
00366,100,0,1534401234,1534401685.649,-1
00367,50,0,1534401022,1534401663.091,9
00368,100,0,1534401154,1534401685.661,-1
00369,100,1,1534400722,1534401700.563,-1
00370,100,0,1534401491,1534401692.952,-1
00371,50,0,1534401240,1534401685.646,-1
00372,10,1,1534400656,1534401700.584,-1
00373,100,0,1534400993,1534401642.929,8
00374,100,0,1534401088,1534401663.059,18
00375,50,0,1534401167,1534401685.658,-1
00376,10,0,1534401383,1534401690.325,-1
00377,100,1,1534400747,1534401676.403,0
00378,100,0,1534401527,1534401692.939,-1
00379,100,0,1534401116,1534401663.054,21
00380,100,0,1534400957,1534401642.948,4
00381,100,1,1534400763,1534401681.048,0
00382,50,0,1534401069,1534401663.067,17
00383,100,0,1534401362,1534401686.411,-1
00384,100,1,1534400675,1534401683.313,-1
00385,10,0,1534401458,1534401692.97,-1
00386,100,0,1534401570,1534401693.748,-1
00387,100,0,1534401393,1534401690.323,-1
00388,100,0,1534401054,1534401663.074,15
00389,100,0,1534401196,1534401685.654,-1
00390,100,1,1534400638,1534401695.487,-1
00391,100,0,1534401561,1534401693.75,-1
00392,100,0,1534401157,1534401684.883,-1
00393,50,0,1534401348,1534401686.413,-1
00394,100,0,1534401044,1534401663.08,13
00395,100,0,1534400902,0,1
00396,10,0,1534401175,1534401685.656,-1
00397,50,1,1534400745,1534401676.403,0
00398,100,0,1534401388,1534401690.324,-1
00399,100,0,1534401026,1534401663.09,10
00400,100,0,1534400958,1534401642.946,4
00401,50,1,1534400648,1534401700.601,-1
00402,50,1,1534400799,1534401685.61,0
00403,100,1,1534400876,1534401697.797,0
00404,100,0,1534400961,1534401642.945,4
00405,100,0,1534400953,1534401642.95,3
00406,50,1,1534400868,1534401695.46,0
00407,100,0,1534401591,1534401692.944,-1
00408,10,0,1534401022,1534401663.85,9
00409,100,0,1534401591,1534401692.945,-1
00410,100,1,1534400882,1534401697.797,0
00411,100,1,1534400728,1534401695.486,-1
00412,50,0,1534401478,1534401692.953,-1
00413,50,0,1534401591,1534401695.496,-1
00414,100,0,1534400957,1534401642.948,4
00415,100,0,1534401471,1534401692.958,-1
00416,50,1,1534400725,1534401695.486,-1
00417,50,0,1534401558,1534401693.752,-1
00418,50,1,1534400872,1534401696.248,0
00419,100,0,1534400994,1534401642.929,8
00420,50,0,1534400946,1534401642.954,3
00421,100,0,1534401039,1534401663.081,13
00422,50,1,1534400773,1534401681.048,0
00423,50,0,1534401539,1534401693.753,-1
00424,100,1,1534400786,1534401683.309,0
00425,100,0,1534400932,1534401642.965,2
00426,50,0,1534401517,1534401693.772,-1
00427,50,0,1534401334,1534401686.414,-1
00428,100,1,1534400630,1534401695.49,-1
00429,100,0,1534401276,1534401686.419,-1
00430,50,0,1534401434,1534401691.173,-1
00431,10,1,1534400799,1534401684.097,0
00432,50,1,1534400823,1534401687.937,0
00433,10,0,1534401053,1534401663.075,15
00434,100,0,1534401311,1534401687.974,-1
00435,50,0,1534401047,1534401663.078,14
00436,50,0,1534401337,1534401688.76,-1
00437,100,0,1534401228,1534401685.651,-1
00438,100,0,1534401366,1534401688.757,-1
00439,100,0,1534401518,1534401693.764,-1
00440,100,0,1534401492,1534401693.773,-1
00441,100,0,1534401277,1534401686.415,-1
00442,100,0,1534401079,1534401663.062,18
00443,100,1,1534400667,1534401683.315,-1
00444,100,0,1534401268,1534401686.421,-1
00445,100,1,1534400639,1534401672.488,29
00446,100,0,1534401444,1534401691.17,-1
00447,100,0,1534401525,1534401695.518,-1
00448,100,0,1534401530,1534401695.515,-1
00449,50,0,1534401468,1534401692.958,-1
00450,100,0,1534401039,1534401663.081,12
00451,50,1,1534400634,1534401671.727,29
00452,100,0,1534401049,1534401663.077,14
00453,100,1,1534400879,1534401697.797,0
00454,100,1,1534400771,1534401681.048,0
00455,100,0,1534401201,1534401685.653,-1
00456,100,1,1534400635,1534401695.489,-1
00457,50,0,1534401139,1534401685.667,-1
00458,100,1,1534400753,1534401676.403,0
00459,100,0,1534401031,1534401663.085,11
00460,50,1,1534400724,1534401669.308,0
00461,50,0,1534401448,1534401692.979,-1
00462,50,0,1534401310,1534401687.976,-1
00463,50,1,1534400856,1534401692.908,0
00464,100,0,1534401074,1534401663.065,17
00465,100,0,1534400904,0,1
00466,100,0,1534401600,1534401690.312,-1
00467,100,0,1534400991,1534401642.931,8
00468,100,0,1534401381,1534401690.327,-1
00469,10,0,1534401537,1534401695.501,-1
00470,100,0,1534401316,1534401688.765,-1
00471,50,1,1534400741,1534401674.004,0
00472,100,0,1534400897,1534401701.542,-1
00473,100,0,1534401315,1534401688.766,-1
00474,100,1,1534400639,1534401671.721,29
00475,100,0,1534401489,1534401693.784,-1
00476,100,1,1534400696,1534401664.633,0
00477,50,1,1534400727,1534401669.308,0
00478,50,0,1534401352,1534401688.759,-1
00479,100,0,1534401383,1534401690.326,-1
00480,50,1,1534400808,1534401685.611,0
00481,50,0,1534401270,1534401687.986,-1
00482,50,0,1534401166,1534401685.659,-1
00483,100,1,1534400694,1534401664.633,0
00484,100,0,1534401297,1534401688.77,-1
00485,100,1,1534400628,1534401695.491,-1
00486,100,1,1534400740,1534401674.004,0
00487,100,0,1534401176,1534401685.656,-1
00488,100,0,1534401045,1534401663.079,13
00489,100,0,1534400941,1534401642.958,2
00490,50,0,1534400912,1534401701.543,-1
00491,50,0,1534401053,1534401663.076,14
00492,100,1,1534400794,1534401685.611,0
00493,100,0,1534400977,1534401642.937,6
00494,100,0,1534401278,1534401688.772,-1
00495,50,0,1534400901,0,1
00496,100,0,1534401562,1534401695.498,-1
00497,50,0,1534401034,1534401663.084,11
00498,50,0,1534401532,1534401695.502,-1
00499,50,0,1534401043,1534401663.08,13
00500,100,0,1534401142,1534401685.665,-1
00501,100,0,1534401104,1534401665.489,19
00502,100,0,1534401319,1534401688.765,-1
00503,100,0,1534400967,1534401642.941,5
00504,100,0,1534401164,1534401685.66,-1
00505,100,0,1534401517,1534401693.772,-1
00506,50,0,1534401013,1534401642.92,11
00507,100,1,1534400683,1534401683.311,-1
00508,100,1,1534400846,1534401692.908,0
00509,50,0,1534401437,1534401690.316,-1
00510,100,0,1534401434,1534401690.318,-1
00511,100,0,1534401117,1534401664.693,21
00512,100,1,1534400869,1534401695.46,0
00513,50,0,1534401058,1534401663.071,16
00514,100,0,1534401465,1534401692.963,-1
00515,50,0,1534401152,1534401685.662,-1
00516,50,0,1534401448,1534401692.98,-1
00517,50,1,1534400728,1534401700.574,-1
00518,10,1,1534400788,1534401683.309,0
00519,100,0,1534401395,1534401690.32,-1
00520,50,0,1534401236,1534401686.422,-1
00521,50,1,1534400702,1534401700.576,-1
00522,100,0,1534401257,1534401688.774,-1
00523,50,1,1534400822,1534401687.937,0
00524,100,0,1534401074,1534401665.493,17
00525,100,1,1534400738,1534401674.004,0
00526,10,0,1534401461,1534401692.97,-1
00527,10,1,1534400850,1534401691.115,0
00528,100,1,1534400759,1534401678.788,0
00529,100,0,1534401277,1534401688.772,-1
00530,100,0,1534400979,1534401642.935,7
00531,100,0,1534401081,1534401665.492,18
00532,50,0,1534401162,1534401685.66,-1
00533,100,1,1534400679,1534401683.312,-1
00534,100,1,1534400642,1534401700.614,-1
00535,100,1,1534400886,1534401700.539,0
00536,50,0,1534401193,1534401686.424,-1
00537,50,0,1534401052,1534401663.076,14
00538,50,1,1534400721,1534401697.824,-1
00539,100,1,1534400861,1534401692.909,0
00540,100,0,1534401445,1534401690.32,-1
00541,100,0,1534401230,1534401686.423,-1
00542,50,0,1534400905,0,1
00543,10,0,1534400962,1534401642.945,5
00544,100,1,1534400672,1534401700.58,-1
00545,100,1,1534400785,1534401683.309,0
00546,100,0,1534401240,1534401688.776,-1
00547,100,1,1534400641,1534401697.826,-1
00548,10,0,1534401350,1534401690.331,-1
00549,100,0,1534401605,1534401696.284,-1
00550,50,0,1534401356,1534401690.328,-1
00551,100,0,1534401150,1534401685.663,-1
00552,100,1,1534400715,1534401667.001,0
00553,100,0,1534400952,1534401642.951,3
00554,100,0,1534401233,1534401688.777,-1
00555,100,0,1534400999,1534401642.925,9
00556,10,1,1534400737,1534401672.464,0
00557,50,0,1534401310,1534401688.767,-1
00558,100,0,1534401188,1534401686.425,-1
00559,50,0,1534400920,1534401642.972,1
00560,100,1,1534400855,1534401692.909,0
00561,50,0,1534400960,1534401642.946,4
00562,100,0,1534401559,1534401695.499,-1
00563,100,0,1534401393,1534401690.323,-1
00564,100,1,1534400739,1534401674.004,0
00565,100,0,1534401000,1534401642.925,9
00566,100,1,1534400647,1534401700.605,-1
00567,100,0,1534401222,1534401688.778,-1
00568,50,0,1534401080,1534401665.492,17
00569,50,0,1534400954,1534401642.949,4
00570,50,0,1534400894,1534401701.547,-1
00571,50,1,1534400699,1534401684.129,-1
00572,50,0,1534401178,1534401686.426,-1
00573,100,0,1534400943,1534401642.956,2
00574,100,0,1534401532,1534401695.504,-1
00575,100,0,1534401464,1534401692.963,-1
00576,50,1,1534400681,1534401683.312,-1
00577,10,0,1534401412,1534401691.178,-1
00578,100,1,1534400798,1534401685.611,0
00579,100,1,1534400731,1534401700.581,-1
00580,100,0,1534401016,1534401642.919,12
00581,100,0,1534401375,1534401690.327,-1
00582,100,0,1534401293,1534401688.771,-1
00583,100,0,1534401443,1534401692.99,-1
00584,100,0,1534401614,1534401697.829,-1
00585,50,0,1534401351,1534401690.33,-1
00586,50,1,1534400701,1534401700.583,-1
00587,50,0,1534401372,1534401690.328,-1
00588,100,0,1534401251,1534401688.775,-1
00589,50,1,1534400694,1534401683.365,-1
00590,100,0,1534401521,1534401695.521,-1
00591,50,0,1534401478,1534401693.792,-1
00592,100,0,1534401564,1534401696.285,-1
00593,100,1,1534400870,1534401697.797,0
00594,100,0,1534401494,1534401693.773,-1
00595,100,0,1534401483,1534401693.786,-1
00596,100,0,1534401467,1534401693.795,-1
00597,100,0,1534400963,1534401642.943,5
00598,100,1,1534400622,1534401695.501,-1
00599,50,1,1534400887,1534401700.539,0
00600,100,0,1534401049,1534401665.501,13
00601,100,0,1534401503,1534401670.119,27
00602,100,0,1534401428,1534401691.174,-1
00603,50,0,1534401600,1534401697.83,-1
00604,100,0,1534401518,1534401671.734,27
00605,50,1,1534400755,1534401676.403,0
00606,100,0,1534401555,1534401696.288,-1
00607,50,1,1534400756,1534401676.403,0
00608,50,0,1534401177,1534401686.426,-1
00609,100,0,1534400927,1534401642.969,1
00610,100,1,1534400853,1534401695.46,0
00611,50,1,1534400640,1534401674.032,29
00612,50,0,1534401207,1534401688.78,-1
00613,10,0,1534401454,1534401692.973,-1
00614,50,1,1534400652,1534401700.584,-1
00615,100,0,1534401496,1534401671.735,26
00616,100,1,1534400633,1534401674.035,29
00617,50,0,1534401533,1534401696.304,-1
00618,10,0,1534401458,1534401692.971,-1
00619,10,0,1534401313,1534401691.182,-1
00620,50,1,1534400641,1534401674.03,30
00621,100,0,1534401263,1534401688.774,-1
00622,100,0,1534401196,1534401688.782,-1
00623,10,0,1534401425,1534401691.174,-1
00624,100,1,1534400870,1534401697.797,0
00625,10,0,1534401501,1534401673.258,27
00626,100,0,1534401115,1534401665.487,20
00627,100,0,1534401194,1534401688.783,-1
00628,100,0,1534401170,1534401686.428,-1
00629,50,0,1534401237,1534401688.777,-1
00630,100,0,1534401430,1534401693.803,-1
00631,50,0,1534400895,1534401701.549,-1
00632,100,0,1534401424,1534401691.175,-1
00633,100,0,1534400960,1534401642.946,4
00634,10,0,1534401205,1534401688.781,-1
00635,50,1,1534400791,1534401684.097,0
00636,50,0,1534401182,1534401668.59,23
00637,100,0,1534401397,1534401691.18,-1
00638,100,0,1534401445,1534401692.986,-1
00639,50,0,1534401200,1534401688.782,-1
00640,50,0,1534401062,1534401665.495,16
00641,100,0,1534401563,1534401697.834,-1
00642,50,0,1534401323,1534401691.181,-1
00643,100,0,1534401407,1534401691.179,-1
00644,100,0,1534401507,1534401673.257,27
00645,100,1,1534400760,1534401700.586,-1
00646,50,0,1534401154,1534401686.429,-1
00647,100,0,1534401349,1534401690.336,-1
00648,100,0,1534401106,1534401665.488,20
00649,100,1,1534400712,1534401700.59,-1
