0001,100,3,1534825262,1534826695.201,11,939
0002,100,3,1534825357,1534826742.988,-1,702
0003,100,3,1534825476,1534826726.622,21,1017
0004,100,3,1534825570,1534826759.459,0,452
0005,100,3,1534825249,1534826749.494,-1,1355
0006,100,3,1534825227,1534826666.812,10,1643
0007,100,2,1534825800,1534826742.846,-1,692
0008,100,2,1534825833,1534826740.998,-1,639
0009,100,3,1534825169,1534826683.042,3,962
0010,100,2,1534826132,1534826759.46,0,370
0011,100,2,1534825956,1534826753.642,-1,1157
0012,100,3,1534825580,1534826759.46,0,799
0013,100,2,1534825826,1534826741.862,-1,721
0014,100,2,1534825693,1534826682.846,7,1667
0015,100,2,1534825895,1534826757.135,-1,450
0016,100,2,1534825889,1534826739.655,-1,1068
0017,100,3,1534825441,1534826700.939,19,1476
0018,100,2,1534825898,1534826757.3,-1,450
0019,100,3,1534825622,1534826778.366,0,910
0020,100,3,1534825643,1534826792.437,0,993
0021,100,3,1534825280,1534826756.8,-1,761
0022,100,3,1534825224,1534826685.69,8,1642
0023,100,2,1534825930,1534826760.143,-1,465
0024,100,2,1534825957,1534826753.638,-1,1079
0025,100,2,1534826042,1534826777.555,-1,469
0026,100,3,1534825595,1534826763.592,0,827
0027,100,2,1534825886,1534826739.519,-1,1067
0028,100,2,1534826092,1534826784.628,0,859
0029,100,3,1534825641,1534826790.469,0,980
0030,100,3,1534825467,1534826715.514,22,1035
0031,100,2,1534826120,1534826749.161,0,313
0032,100,3,1534825483,1534826730.806,22,1014
0033,100,2,1534825725,1534826751.216,-1,1445
0034,100,2,1534826078,1534826767.961,0,755
0035,100,2,1534825699,1534826682.713,8,1676
0036,100,2,1534825915,1534826759.607,-1,464
0037,100,3,1534825423,1534826757.138,-1,1491
0038,100,2,1534825749,1534826747.823,-1,722
0039,100,2,1534826067,1534826743.167,0,608
0040,100,3,1534825470,1534826718.503,22,1034
0041,100,2,1534825711,1534826747.193,-1,1365
0042,100,3,1534825287,1534826755.144,-1,753
0043,100,3,1534825399,1534826713.423,15,1461
0044,100,2,1534825873,1534826747.157,-1,753
0045,100,3,1534825170,1534826684.367,3,1633
0046,100,2,1534825677,1534826693.445,1,1024
0047,100,3,1534825500,1534826772.132,0,1228
0048,100,3,1534825194,1534826682.871,6,948
0049,100,2,1534825886,1534826739.514,-1,1067
0050,100,2,1534826002,1534826730.642,28,673
0051,100,3,1534825446,1534826700.94,19,686
0052,100,2,1534825949,1534826722.388,27,697
0053,100,2,1534825789,1534826741.528,-1,699
0054,100,2,1534825811,1534826741.859,-1,710
0055,100,2,1534825979,1534826783.196,-1,1226
0056,100,3,1534825639,1534826788.801,0,969
