0001,100,1,1534835006.978,1534835069.103,74,1298
0002,100,1,1534835006.978,1534835069.103,74,1298
0003,100,1,1534835006.978,1534835069.104,74,1298
0004,100,1,1534835006.978,1534835069.104,74,1298
0005,100,1,1534835006.978,1534835069.104,74,1298
0006,100,1,1534835006.978,1534835069.104,74,1298
0007,100,1,1534835006.978,1534835069.104,74,1298
0008,100,1,1534835006.978,1534835069.104,73,1298
0009,100,1,1534835006.978,1534835069.104,74,1298
0010,100,4,1534835006.978,1534835571.993,42,830
0011,100,3,1534835006.978,1534835445.002,34,981
0012,100,3,1534835006.978,1534835445.002,34,981
0013,100,3,1534835006.978,1534835449.876,31,978
0014,100,3,1534835006.978,1534835449.876,31,978
0015,100,3,1534835006.978,1534835448.666,31,980
0016,100,3,1534835006.978,1534835448.667,31,980
0017,100,3,1534835006.978,1534835444.041,35,982
0018,100,3,1534835006.978,1534835456.292,24,979
0019,100,3,1534835006.978,1534835478.163,13,975
0020,100,3,1534835006.978,1534835453.12,27,979
0021,100,3,1534835006.978,1534835446.046,34,983
0022,100,3,1534835006.978,1534835446.046,34,983
0023,100,3,1534835006.978,1534835446.047,34,983
0024,100,3,1534835006.978,1534835446.047,34,983
0025,100,4,1534835006.978,1534835580.444,39,824
0026,100,4,1534835006.978,1534835580.445,39,826
0027,100,4,1534835006.978,1534835578.89,40,826
0028,100,4,1534835006.978,1534835578.89,40,826
0029,100,4,1534835006.978,1534835578.891,40,826
0030,100,4,1534835006.978,1534835578.891,39,826
0031,100,4,1534835006.978,1534835578.891,39,826
0032,100,4,1534835006.978,1534835580.87,39,826
0033,100,4,1534835006.978,1534835581.268,39,825
0034,100,4,1534835006.978,1534835574.51,40,826
0035,100,4,1534835006.978,1534835576.517,40,827
0036,100,4,1534835006.978,1534835576.087,40,827
0037,100,4,1534835006.978,1534835576.088,40,828
0038,100,4,1534835006.978,1534835603.963,26,824
0039,100,4,1534835006.978,1534835585.019,36,821
0040,100,4,1534835006.978,1534835585.706,36,820
0041,100,4,1534835006.978,1534835584.562,37,821
0042,100,4,1534835006.978,1534835585.707,36,820
0043,100,4,1534835006.978,1534835585.707,36,820
0044,100,4,1534835006.978,1534835585.707,36,820
0045,100,4,1534835006.978,1534835584.563,37,821
