0116,50,4,1534406594,1534407702.377,0,1262
0117,100,3,1534406893,1534407691.767,-1,1039
0118,100,2,1534407000,1534407668.112,9,1121
0119,100,3,1534406702,1534407673.755,26,1230
0120,100,3,1534406889,1534407691.77,-1,1027
0121,10,2,1534406946,1534407623.666,2,1087
0122,100,5,1534406279,1534407702.61,0,1571
0123,100,3,1534406676,1534407666.489,18,974
0124,100,3,1534406690,1534407680.371,18,1004
0125,50,2,1534407042,1534407683.911,28,1043
0126,100,4,1534406576,1534407706.969,-1,1225
0127,50,4,1534406301,1534407644.064,7,1258
0128,100,3,1534406928,1534407706.088,0,1051
0129,100,5,1534406208,1534407708.314,-1,1509
0130,50,5,1534406252,1534407695.839,0,1400
0131,100,4,1534406293,1534407639.809,6,1490
0132,100,4,1534406436,1534407703.867,-1,1054
0133,100,4,1534406422,1534407694.921,-1,1136
0134,10,3,1534406894,1534407700.612,-1,1099
0135,100,4,1534406395,1534407691.229,-1,1354
0136,50,5,1534406198,1534407700.612,-1,1474
0137,100,4,1534406384,1534407674.101,28,1449
0138,10,4,1534406459,1534407706.296,-1,1172
0139,100,5,1534406162,1534407697.888,-1,1309
0140,50,5,1534406242,1534407704.014,-1,1372
0141,100,4,1534406345,1534407656.182,22,1255
0142,100,3,1534406667,1534407656.338,19,1224
0143,10,4,1534406302,1534407644.041,8,1261
0144,100,4,1534406488,1534407700.692,-1,1472
0145,100,5,1534406260,1534407699.877,0,1425
0146,100,2,1534407053,1534407709.493,-1,794
0147,100,4,1534406577,1534407702.77,-1,1202
0148,50,4,1534406446,1534407690.75,-1,1194
0149,100,3,1534406918,1534407693.843,-1,889
0150,100,3,1534406723,1534407693.013,-1,806
0151,10,3,1534406646,1534407645.767,11,1328
0152,100,3,1534406624,1534407630.686,7,1312
0153,50,5,1534406257,1534407698.301,0,1416
0154,50,3,1534406635,1534407634.693,11,1317
0155,50,2,1534407023,1534407679.219,21,803
0156,100,2,1534406969,1534407636.283,10,1095
0157,100,3,1534406919,1534407694.314,-1,689
0158,50,2,1534406949,1534407625.375,3,970
0159,100,3,1534406815,1534407692.561,-1,1026
0160,100,2,1534407006,1534407658.71,23,1215
0161,100,5,1534406213,1534407702.776,-1,1366
0162,100,3,1534406867,1534407693.843,-1,1070
0163,50,5,1534406241,1534407704.017,-1,1380
0164,100,4,1534406583,1534407690.193,0,1211
0165,100,3,1534406817,1534407693.853,-1,1064
0166,100,3,1534406828,1534407697.881,-1,1239
0167,100,2,1534407068,1534407708.802,-1,898
0168,100,4,1534406266,1534407624.456,1,1250
0169,100,4,1534406288,1534407708.321,-1,1612
0170,50,5,1534406231,1534407702.615,0,1552
0171,50,3,1534406643,1534407645.937,8,1329
0172,10,2,1534407060,1534407708.49,-1,1137
0173,100,5,1534406218,1534407707.73,-1,1392
0174,100,3,1534406637,1534407635.956,11,1320
0175,100,5,1534406151,1534407696.788,-1,1304
0176,100,3,1534406849,1534407707.727,-1,1289
0177,100,5,1534406252,1534407695.845,0,1408
0178,50,5,1534406163,1534407696.785,-1,1303
0179,100,3,1534406942,1534407700.628,-1,852
0180,100,2,1534407021,1534407673.737,24,781
0181,50,4,1534406565,1534407692.191,0,1213
0182,100,4,1534406400,1534407680.859,29,1589
0183,100,5,1534406264,1534407702.615,0,1570
0184,50,3,1534406797,1534407690.193,-1,940
0185,100,4,1534406415,1534407695.161,-1,1366
0186,100,4,1534406522,1534407704.024,-1,1463
0187,50,3,1534406815,1534407697.882,-1,872
0188,50,3,1534406878,1534407707.697,-1,1025
0189,100,3,1534406878,1534407694.317,-1,1027
0190,100,4,1534406573,1534407698.537,0,1240
0191,100,3,1534406867,1534407707.706,-1,1283
0192,100,2,1534406997,1534407652.172,22,962
0193,10,4,1534406463,1534407697.888,-1,1233
0194,50,3,1534406742,1534407702.006,-1,987
0195,50,3,1534406880,1534407696.197,-1,1018
0196,100,4,1534406384,1534407688.783,24,1217
0197,100,2,1534407021,1534407688.797,10,800
0198,50,2,1534406967,1534407645.937,1,965
0199,100,5,1534406207,1534407703.485,-1,1494
0200,100,3,1534406765,1534407703.502,-1,1123
0201,100,4,1534406304,1534407645.94,8,1258
0202,50,5,1534406238,1534407693.832,0,1149
0203,100,5,1534406094,1534407709.978,-1,1485
0204,50,4,1534406263,1534407614.285,3,1736
0205,10,4,1534406320,1534407669.068,5,1177
0206,100,5,1534406207,1534407690.211,0,1510
0207,100,2,1534407072,1534407700.943,-1,1104
0208,50,3,1534406748,1534407702.581,-1,990
0209,50,3,1534406759,1534407703.684,-1,996
0210,100,3,1534406671,1534407660.001,19,1231
0211,50,3,1534406629,1534407630.375,10,1319
0212,100,2,1534407002,1534407658.884,21,833
0213,10,3,1534406813,1534407704.763,-1,905
0214,50,4,1534406277,1534407708.323,-1,1372
0215,100,5,1534406158,1534407696.786,-1,1302
0216,50,2,1534407015,1534407686.523,7,766
0217,100,5,1534406287,1534407708.642,0,1601
0218,100,4,1534406532,1534407708.967,-1,1482
0219,100,2,1534407001,1534407658.885,20,833
0220,50,4,1534406351,1534407678.614,15,1328
0221,50,5,1534406174,1534407690.195,-1,1511
0222,100,2,1534407029,1534407681.114,24,1019
0223,50,4,1534406449,1534407708.974,-1,1185
0224,100,2,1534407073,1534407702.779,-1,1144
0225,100,5,1534406238,1534407690.218,0,1384
0226,100,4,1534406257,1534407614.429,1,1727
0227,50,4,1534406383,1534407688.788,24,1327
0228,50,4,1534406546,1534407691.785,-1,1130
0229,100,3,1534406787,1534407708.968,-1,1010
0230,100,3,1534406968,1534407702.618,0,662
0231,100,2,1534407081,1534407703.492,-1,1142
0232,100,4,1534406493,1534407703.485,-1,1348
0233,100,2,1534407076,1534407702.778,-1,1023
0234,100,3,1534406907,1534407696.415,-1,932
0235,100,4,1534406487,1534407709.13,-1,1369
0236,100,3,1534406671,1534407662.012,17,1233
0237,100,3,1534406882,1534407696.434,-1,1075
0238,100,3,1534406901,1534407706.645,-1,1128
0239,50,5,1534406250,1534407708.311,0,1584
0240,100,3,1534406653,1534407668.444,3,1247
0241,50,3,1534406760,1534407708.968,-1,1261
0242,50,4,1534406641,1534407700.344,0,1185
0243,100,3,1534406889,1534407696.43,-1,1080
0244,100,4,1534406389,1534407668.919,29,1431
0245,50,4,1534406304,1534407645.97,8,1255
0246,100,3,1534406709,1534407682.597,26,1034
0247,100,3,1534406760,1534407708.968,-1,1140
0248,100,3,1534406773,1534407691.788,-1,1272
0249,100,4,1534406448,1534407708.976,-1,1187
0250,100,3,1534406787,1534407692.343,-1,1036
0251,100,5,1534406135,1534407696.793,-1,1435
0252,10,4,1534406378,1534407672.821,26,1444
0253,50,4,1534406379,1534407676.217,26,1556
0254,10,2,1534407029,1534407682.582,23,674
0255,100,3,1534406745,1534407708.498,-1,1000
0256,50,3,1534406700,1534407684.262,21,914
0257,50,3,1534406684,1534407680.705,14,902
0258,50,3,1534406837,1534407704.951,-1,1030
0259,100,3,1534406787,1534407692.582,-1,1045
0260,100,2,1534407040,1534407683.913,28,1169
0261,100,2,1534407047,1534407690.968,-1,1194
0262,100,3,1534406839,1534407694.324,-1,1281
0263,50,3,1534406783,1534407692.363,-1,1022
0264,100,3,1534406985,1534407706.962,0,718
0265,50,3,1534406880,1534407696.199,-1,1034
0266,100,4,1534406590,1534407707.707,-1,967
0267,100,4,1534406479,1534407691.788,-1,1398
0268,100,5,1534406124,1534407693.001,-1,1624
0269,50,3,1534406843,1534407706.278,-1,1257
0270,100,4,1534406465,1534407691.811,-1,1170
0271,50,5,1534406252,1534407692.325,0,1392
0272,100,3,1534406652,1534407668.26,2,1004
0273,100,5,1534406239,1534407706.279,-1,1389
0274,50,4,1534406516,1534407704.764,-1,1231
0275,100,3,1534406708,1534407682.599,25,1041
0276,100,5,1534406232,1534407707.728,-1,1392
0277,100,3,1534406865,1534407706.645,-1,999
0278,10,4,1534406349,1534407656.549,23,1255
0279,50,4,1534406300,1534407643.086,7,1260
0280,50,3,1534406882,1534407690.198,-1,1021
0281,100,4,1534406318,1534407648.19,13,1246
0282,10,3,1534406850,1534407706.647,-1,1255
0283,100,4,1534406506,1534407704.768,-1,1228
0284,100,4,1534406528,1534407706.279,-1,1482
0285,100,5,1534406105,1534407709.316,-1,1483
0286,10,2,1534406973,1534407640.59,10,1076
0287,100,3,1534406764,1534407690.219,-1,1032
0288,100,3,1534406714,1534407682.579,27,1039
0289,50,4,1534406592,1534407704.926,-1,1072
0290,100,2,1534406969,1534407640.708,7,1073
0291,100,4,1534406329,1534407652.331,17,1377
0292,100,2,1534407031,1534407682.577,24,922
0293,100,3,1534406946,1534407708.161,-1,868
0294,100,3,1534406671,1534407668.116,14,1115
0295,100,3,1534406882,1534407708.311,-1,1027
0296,100,4,1534406477,1534407703.497,-1,1363
0297,50,5,1534406109,1534407690.969,-1,1250
0298,50,5,1534406225,1534407698.537,0,1541
0299,100,4,1534406357,1534407678.569,17,1320
0300,50,4,1534406525,1534407706.647,-1,1474
0301,50,3,1534406692,1534407686.551,16,913
0302,100,3,1534406732,1534407696.8,-1,954
0303,50,3,1534406942,1534407708.172,-1,872
0304,100,4,1534406516,1534407704.765,-1,1457
0305,50,4,1534406259,1534407614.306,2,1730
0306,50,5,1534406228,1534407698.537,0,1529
0307,50,5,1534406153,1534407700.976,-1,1318
0308,50,4,1534406505,1534407703.485,-1,1352
0309,50,3,1534406753,1534407706.301,-1,1001
0310,100,5,1534406151,1534407697.893,-1,1304
0311,100,3,1534406739,1534407706.322,-1,906
0312,100,2,1534407068,1534407697.89,-1,878
0313,100,2,1534406994,1534407666.178,6,1102
0314,50,4,1534406296,1534407641.204,6,1243
0315,100,3,1534406712,1534407676.023,28,1043
0316,50,5,1534406118,1534407704.034,-1,1217
0317,50,4,1534406448,1534407706.298,-1,1183
0318,100,5,1534406229,1534407700.599,0,1538
0319,100,2,1534407056,1534407702.235,-1,885
0320,50,5,1534406237,1534407692.325,0,1390
0321,100,3,1534406687,1534407689.099,9,982
0322,100,5,1534406100,1534407709.814,-1,1485
0323,100,4,1534406588,1534407701.979,0,1009
0324,100,4,1534406509,1534407704.768,-1,1209
0325,100,2,1534407068,1534407697.892,-1,988
0326,50,5,1534406208,1534407693.855,-1,1313
0327,10,5,1534406111,1534407702.008,-1,1018
0328,50,5,1534406245,1534407691.748,0,1384
0329,100,4,1534406573,1534407704.929,-1,1217
0330,100,4,1534406549,1534407689.678,-1,998
0331,100,2,1534407077,1534407703.498,-1,1131
0332,100,4,1534406358,1534407667.98,22,1548
0333,50,3,1534406812,1534407689.679,-1,1049
0334,10,3,1534406664,1534407658.388,16,1223
0335,100,3,1534406682,1534407668.76,20,880
0336,100,3,1534406739,1534407702.581,-1,1242
0337,100,4,1534406614,1534407698.537,0,1130
0338,50,5,1534406206,1534407689.68,-1,1297
0339,100,2,1534407076,1534407689.682,-1,800
0340,100,3,1534406956,1534407700.599,0,785
0341,50,3,1534406720,1534407682.569,29,1157
0342,100,5,1534406095,1534407696.981,-1,1426
0343,100,3,1534406904,1534407694.347,0,1262
0344,50,4,1534406325,1534407668.437,7,1286
0345,100,4,1534406309,1534407641.918,11,1251
0346,100,5,1534406250,1534407708.147,0,1581
0347,50,4,1534406303,1534407651.146,5,1384
0348,100,4,1534406321,1534407668.767,6,1277
0349,100,3,1534406809,1534407690.202,-1,925
0350,100,4,1534406415,1534407704.273,-1,1546
0351,50,3,1534406965,1534407708.468,0,941
0352,50,2,1534407022,1534407682.682,18,1151
0353,100,4,1534406265,1534407616.128,4,1733
0354,100,4,1534406564,1534407706.11,-1,1198
0355,100,4,1534406477,1534407698.334,-1,1348
0356,50,2,1534407023,1534407684.261,17,1149
0357,100,5,1534406102,1534407691.195,-1,1612
0358,50,2,1534407007,1534407676.349,8,896
0359,100,4,1534406573,1534407690.263,0,1206
0360,10,3,1534406776,1534407699.879,-1,850
0361,50,5,1534406242,1534407690.263,0,1379
0362,100,3,1534406664,1534407658.392,16,1223
0363,100,2,1534407084,1534407704.786,-1,980
0364,100,4,1534406343,1534407654.047,22,1497
0365,100,4,1534406574,1534407690.263,0,1211
0366,100,3,1534406678,1534407670.774,17,887
0367,100,3,1534406757,1534407697.895,-1,1208
0368,50,4,1534406628,1534407708.99,0,1178
0369,50,5,1534406107,1534407704.263,-1,1459
0370,50,3,1534406690,1534407688.911,12,894
0371,10,5,1534406094,1534407697.277,-1,1412
0372,100,4,1534406439,1534407693.956,-1,1359
0373,10,2,1534407083,1534407704.787,-1,1143
0374,50,3,1534406711,1534407699.414,-1,960
0375,50,5,1534406094,1534407697.28,-1,1424
0376,10,5,1534406206,1534407690.212,-1,1289
0377,100,4,1534406399,1534407698.394,-1,1384
0378,100,2,1534407059,1534407697.922,-1,973
0379,10,5,1534406184,1534407705.68,-1,1359
0380,50,3,1534406840,1534407688.239,-1,935
0381,100,3,1534406660,1534407658.542,12,975
0382,100,4,1534406468,1534407709.152,-1,1169
0383,100,4,1534406345,1534407655.951,22,1501
0384,100,3,1534406740,1534407706.321,-1,1007
0385,10,4,1534406470,1534407688.281,-1,1289
0386,50,4,1534406545,1534407688.241,-1,1120
0387,100,4,1534406585,1534407694.349,0,1237
0388,100,3,1534406875,1534407692.353,-1,1009
0389,100,2,1534407000,1534407662.511,16,986
0390,10,5,1534406238,1534407701.979,0,1648
0391,100,4,1534406287,1534407643.709,1,1620
0392,100,3,1534406956,1534407694.349,0,754
0393,100,4,1534406320,1534407668.78,5,1272
0394,100,4,1534406565,1534407706.471,-1,1210
0395,50,3,1534406791,1534407688.274,-1,906
0396,100,4,1534406408,1534407695.825,-1,1374
0397,10,4,1534406497,1534407699.878,-1,1334
0398,100,5,1534406154,1534407699.905,-1,1312
0399,100,4,1534406578,1534407698.537,0,1249
0400,100,4,1534406566,1534407700.632,-1,1176
0401,50,3,1534406871,1534407698.565,-1,975
0402,50,3,1534406926,1534407692.352,-1,683
0403,10,5,1534406249,1534407692.325,0,1503
0404,50,2,1534407022,1534407674.832,24,1015
0405,50,4,1534406282,1534407636.643,2,1377
0406,100,4,1534406603,1534407706.801,0,1395
0407,100,5,1534406097,1534407697.94,-1,1425
0408,50,5,1534406099,1534407700.103,-1,1435
0409,100,4,1534406555,1534407692.355,-1,1013
0410,10,4,1534406545,1534407690.208,-1,1117
0411,100,3,1534406607,1534407620.453,3,1305
0412,100,4,1534406614,1534407698.537,0,1124
0413,50,4,1534406613,1534407695.875,0,1111
0414,50,4,1534406483,1534407704.787,-1,1373
0415,50,3,1534406753,1534407698.347,-1,1071
0416,50,4,1534406496,1534407688.276,-1,1364
0417,50,3,1534406770,1534407703.498,-1,1248
0418,100,3,1534406607,1534407620.353,4,1187
0419,100,3,1534406808,1534407690.209,-1,1048
0420,10,4,1534406298,1534407644.876,6,1254
0421,50,3,1534406956,1534407706.995,-1,866
0422,10,5,1534406089,1534407696.229,-1,1425
0423,50,4,1534406442,1534407703.69,-1,1168
0424,100,3,1534406924,1534407696.429,-1,707
0425,50,4,1534406446,1534407708.977,-1,1186
0426,10,4,1534406297,1534407645.023,5,1249
0427,50,3,1534406797,1534407690.21,-1,913
0428,100,2,1534407030,1534407670.944,29,886
0429,100,4,1534406380,1534407670.95,27,1549
0430,100,3,1534406739,1534407706.677,-1,785
0431,50,3,1534406840,1534407692.354,-1,1188
0432,100,3,1534406894,1534407696.43,-1,1060
0433,100,3,1534406790,1534407690.213,-1,1018
0434,100,4,1534406452,1534407703.656,-1,1405
0435,100,4,1534406592,1534407701.979,0,1381
0436,100,4,1534406314,1534407648.192,10,1236
0437,100,3,1534406643,1534407646.132,8,1331
0438,100,4,1534406475,1534407694.351,-1,1200
0439,100,4,1534406575,1534407699.884,-1,1188
0440,100,2,1534407020,1534407672.614,24,771
0441,100,4,1534406517,1534407692.357,-1,1482
0442,10,4,1534406504,1534407692.361,-1,990
0443,10,5,1534406130,1534407690.753,-1,1609
0444,50,3,1534406756,1534407708.985,-1,1022
0445,10,3,1534406714,1534407680.026,28,784
0446,50,2,1534406973,1534407648.192,4,1082
0447,100,4,1534406461,1534407698.616,-1,1239
0448,100,4,1534406330,1534407659.826,13,1272
0449,50,2,1534406998,1534407671.782,6,896
0450,100,4,1534406344,1534407665.721,17,1290
0451,50,3,1534406740,1534407708.828,-1,1140
0452,100,3,1534406802,1534407692.361,-1,1364
0453,50,3,1534406886,1534407696.433,-1,1064
0454,10,5,1534406101,1534407704.267,-1,1451
0455,100,3,1534406641,1534407646.148,8,1330
0456,100,5,1534406096,1534407704.393,-1,1460
0457,100,4,1534406257,1534407614.431,1,1729
0458,100,3,1534406790,1534407690.214,-1,1028
0459,100,5,1534406221,1534407696.44,-1,1335
0460,50,4,1534406571,1534407696.435,-1,1171
0461,100,2,1534406959,1534407638.49,1,966
0462,100,2,1534406971,1534407648.201,2,1093
0463,100,4,1534406565,1534407706.473,-1,1210
0464,100,4,1534406594,1534407704.792,0,1148
0465,100,3,1534406714,1534407675.705,29,1022
0466,100,3,1534406906,1534407692.325,0,1126
0467,100,2,1534407066,1534407690.223,-1,890
0468,100,3,1534406899,1534407702.796,-1,1100
0469,100,4,1534406594,1534407700.599,0,1127
0470,100,3,1534406989,1534407704.015,0,702
0471,100,3,1534406787,1534407690.214,-1,775
0472,50,4,1534406378,1534407686.16,23,1320
0473,50,5,1534406198,1534407699.885,-1,1470
0474,100,2,1534407032,1534407676.722,28,1040
0475,50,3,1534406857,1534407696.435,-1,1074
0476,50,5,1534406197,1534407702.028,-1,1481
0477,50,3,1534406857,1534407696.434,-1,969
0478,100,3,1534406617,1534407635.774,1,1443
0479,100,4,1534406383,1534407676.185,27,1568
0480,100,4,1534406469,1534407690.215,-1,1166
0481,100,5,1534406194,1534407699.892,-1,1471
0482,100,5,1534406098,1534407704.381,-1,1456
0483,100,3,1534406630,1534407632.288,9,1309
0484,50,3,1534406967,1534407706.962,0,928
0485,50,3,1534406933,1534407708.178,-1,855
0486,50,3,1534406921,1534407707.0,-1,1008
0487,100,3,1534406840,1534407706.489,-1,1026
0488,100,3,1534406964,1534407702.758,0,891
0489,100,4,1534406557,1534407696.436,-1,1026
0490,100,2,1534407053,1534407704.041,-1,963
0491,100,4,1534406467,1534407690.216,-1,1286
0492,50,2,1534407082,1534407692.362,-1,1054
0493,100,3,1534406916,1534407694.357,0,1108
0494,100,5,1534406217,1534407694.357,0,1600
0495,100,2,1534406998,1534407660.342,16,840
0496,100,4,1534406370,1534407686.511,20,1301
0497,100,4,1534406319,1534407670.065,4,1179
0498,50,2,1534407027,1534407675.832,26,1018
0499,100,5,1534406196,1534407698.597,-1,1557
0500,50,2,1534406987,1534407666.008,1,878
0501,50,3,1534406807,1534407696.436,-1,865
0502,50,3,1534406773,1534407692.375,-1,1029
0503,100,3,1534406788,1534407692.361,-1,1032
0504,10,2,1534407070,1534407692.385,-1,1065
0505,50,5,1534406192,1534407692.362,-1,1273
0506,100,4,1534406455,1534407690.328,-1,1283
0507,100,3,1534406738,1534407704.07,-1,999
0508,100,3,1534406804,1534407696.437,-1,1057
0509,100,3,1534406944,1534407700.64,-1,973
0510,100,5,1534406123,1534407703.879,-1,1441
0511,100,5,1534406276,1534407708.827,0,1355
0512,100,4,1534406418,1534407696.795,-1,1245
0513,100,5,1534406179,1534407692.371,-1,1426
0514,100,3,1534406934,1534407702.758,0,1035
0515,100,5,1534406140,1534407698.756,-1,1447
0516,100,5,1534406210,1534407700.664,-1,1833
0517,100,5,1534406218,1534407696.445,-1,1440
0518,50,5,1534406168,1534407696.783,-1,1295
0519,50,4,1534406278,1534407636.793,1,1377
0520,100,4,1534406264,1534407616.27,3,1729
0521,100,4,1534406486,1534407696.459,-1,1450
0522,100,2,1534407078,1534407692.365,-1,929
0523,100,4,1534406267,1534407618.157,4,1729
0524,100,2,1534407040,1534407696.24,-1,1328
0525,10,4,1534406478,1534407692.366,-1,1289
0526,100,4,1534406512,1534407696.443,-1,1160
0527,50,4,1534406607,1534407696.4,0,1107
0528,100,4,1534406575,1534407706.979,-1,1206
0529,10,3,1534406647,1534407647.188,11,1328
0530,100,3,1534406836,1534407694.33,-1,959
0531,100,3,1534406923,1534407700.641,-1,943
0532,100,4,1534406289,1534407708.654,-1,1618
0533,100,4,1534406482,1534407692.365,-1,1406
0534,100,3,1534406883,1534407700.641,-1,1089
0535,100,3,1534406674,1534407664.057,18,1346
0536,50,3,1534406795,1534407694.332,-1,1049
0537,100,4,1534406323,1534407650.802,15,1253
0538,100,5,1534406157,1534407704.608,-1,1335
0539,100,3,1534406826,1534407700.642,-1,973
0540,100,4,1534406540,1534407700.642,-1,1309
0541,100,5,1534406272,1534407708.147,0,1346
0542,10,4,1534406638,1534407695.875,0,1158
0543,100,2,1534406984,1534407659.662,3,955
0544,100,2,1534407018,1534407672.615,22,885
0545,10,4,1534406412,1534407695.171,-1,1372
0546,100,3,1534406815,1534407700.644,-1,1108
0547,100,2,1534406984,1534407648.729,14,965
0548,50,4,1534406280,1534407636.789,1,1375
0549,100,4,1534406322,1534407653.708,12,1256
0550,100,2,1534407051,1534407699.91,-1,1321
0551,50,5,1534406105,1534407709.333,-1,1591
0552,100,2,1534407069,1534407692.396,-1,1018
0553,100,4,1534406416,1534407696.814,-1,1363
0554,100,5,1534406280,1534407706.088,0,1582
0555,50,4,1534406465,1534407692.603,-1,1292
0556,100,2,1534407009,1534407672.619,15,902
0557,100,4,1534406472,1534407692.378,-1,1285
0558,100,4,1534406583,1534407692.325,0,1222
0559,100,4,1534406355,1534407689.178,10,1290
0560,100,4,1534406468,1534407690.288,-1,1285
0561,100,3,1534406895,1534407702.796,-1,1109
0562,50,4,1534406569,1534407693.879,-1,1159
0563,100,4,1534406428,1534407704.066,-1,1285
0564,10,4,1534406499,1534407693.88,-1,1406
0565,100,4,1534406319,1534407648.382,14,1255
0566,100,4,1534406481,1534407692.583,-1,1405
0567,100,3,1534406883,1534407702.797,-1,1058
0568,100,5,1534406134,1534407698.366,-1,1448
0569,100,3,1534406945,1534407704.941,-1,1095
0570,100,4,1534406261,1534407616.301,2,1727
0571,50,5,1534406138,1534407693.931,-1,1415
0572,50,3,1534406783,1534407694.334,-1,801
0573,50,4,1534406358,1534407689.402,12,1433
0574,100,4,1534406271,1534407627.119,2,1467
