0001,10,1,1534400008,1534400112.414,-1
0002,50,1,1534399246,1534400112.417,-1
0003,50,1,1534399748,1534400113.475,-1
0004,100,1,1534399356,1534400113.478,-1
0005,10,1,1534399387,1534400117.825,-1
0006,50,1,1534399577,1534400117.823,-1
0007,100,1,1534399923,1534400121.967,-1
0008,100,1,1534399425,1534400117.824,-1
0009,50,1,1534399779,1534400121.967,-1
0010,10,1,1534399446,1534400117.985,-1
0011,10,1,1534399703,1534400121.969,-1
0012,10,1,1534399530,1534400121.97,-1
0013,100,1,1534399477,1534400121.97,-1
0014,100,1,1534399455,1534400121.972,-1
0015,100,1,1534399665,1534400125.294,-1
0016,100,1,1534399919,1534400125.292,-1
0017,100,1,1534399166,1534400111.67,-1
0018,50,0,1534399640,1534400110.923,-1
0019,100,0,1534399497,1534400070.516,8
0020,100,1,1534399221,1534400119.628,-1
0021,10,1,1534399850,1534400117.981,-1
0022,50,1,1534399378,1534400122.126,0
0023,100,0,1534399951,1534400110.565,-1
0024,50,1,1534399154,1534400110.404,-1
0025,100,1,1534399278,1534400107.669,28
0026,100,1,1534399224,1534400120.724,-1
0027,10,1,1534399245,1534400112.429,-1
0028,100,0,1534399679,1534400110.909,-1
0029,100,0,1534399991,1534400110.558,-1
0030,50,1,1534399349,1534400121.623,0
0031,50,1,1534399418,1534400129.715,0
0032,100,1,1534399389,1534400125.561,0
0033,100,0,1534399552,1534400090.771,13
0034,50,0,1534399549,1534400090.778,12
0035,50,1,1534399421,1534400129.715,0
0036,100,1,1534399211,1534400117.826,-1
0037,100,0,1534399728,1534400110.887,-1
0038,10,0,1534399479,1534400070.536,4
0039,50,0,1534399597,1534400090.745,18
0040,100,1,1534399174,1534400113.49,-1
0041,10,0,1534399959,1534400110.563,-1
0042,10,0,1534399719,1534400110.89,-1
0043,50,1,1534399280,1534400107.669,29
0044,50,0,1534399773,1534400110.616,-1
0045,10,0,1534399648,1534400110.921,-1
0046,100,1,1534399131,1534400104.982,26
0047,10,1,1534399298,1534400111.525,0
0048,50,0,1534399962,1534400110.562,-1
0049,100,0,1534400048,1534400110.424,-1
0050,100,0,1534399510,1534400090.81,7
0051,100,1,1534399293,1534400111.373,0
0052,50,1,1534399218,1534400117.825,-1
0053,10,1,1534399378,1534400122.126,0
0054,50,1,1534399108,1534400121.809,-1
0055,10,0,1534399591,1534400090.751,17
0056,100,0,1534399543,1534400090.78,11
0057,100,0,1534399929,1534400110.568,-1
0058,100,1,1534399116,1534400103.25,25
0059,50,0,1534399908,1534400110.573,-1
0060,100,0,1534399495,1534400070.516,8
0061,100,0,1534399668,1534400110.912,-1
0062,50,0,1534399738,1534400110.78,-1
0063,100,1,1534399391,1534400125.868,0
0064,50,1,1534399295,1534400111.374,0
0065,50,0,1534399600,1534400090.744,18
0066,100,0,1534399845,1534400110.586,-1
0067,10,0,1534399779,1534400110.598,-1
